Unnamed: 0;o__Actinomycetales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__Campylobacterales;o__Cardiobacteriales;o__Clostridiales;o__Coriobacteriales;o__Deferribacterales;o__Desulfovibrionales;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Lactobacillales;o__Methanobacteriales;o__Neisseriales;o__Pasteurellales;o__Pseudomonadales;o__RF32;o__RF39;o__Rhizobiales;o__Rhodospirillales;o__Spirochaetales;o__Streptophyta;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__Xanthomonadales;o__YS2
MSM5LLGD;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZA2;0.0;0.0;0.09995409334353482;0.0;0.0;0.0008569242540168324;0.0;0.747911247130834;0.0;0.0;0.0;0.11724560061208875;6.120887528691661e-05;0.0;0.0;0.0;6.120887528691661e-05;0.0;0.0;0.02127008416220352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013465952563121652;0.011293037490436112;0.0;0.0;0.0
MSM5LLE9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEEC;0.0;0.0;0.6762177650429799;0.0;0.0028653295128939827;0.0;0.0;0.2722063037249284;0.0;0.0;0.0;0.0;0.0057306590257879654;0.0;0.0;0.0;0.03151862464183381;0.0;0.0;0.011461318051575931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD4B;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCV3;0.0;0.0;0.07191568505889646;0.0;0.29184748915065095;0.0;0.0;0.09764414135151891;0.0;0.0;0.00030998140111593303;0.5362678239305642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020148791072535648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEA7;6.614078260108355e-05;2.1398488488585852e-05;0.2851397224032448;0.00032486796159943973;2.7234439894563813e-05;0.000579704506327144;2.9179757029889796e-06;0.388781356080575;0.0002305200805361294;0.0;0.00019842234780325063;0.14317728647712794;0.011427765511472508;9.726585676629932e-07;0.12512766143700577;9.726585676629932e-06;0.0036717860929277994;0.0;0.00034237581581737363;0.0387993502640768;5.835951405977959e-06;0.0;8.75392710896694e-06;9.726585676629932e-07;9.726585676629932e-07;0.0;0.0;0.002049391602065927;0.0;0.0;4.863292838314966e-06;0.0
MSM5LLGX;0.0;0.0;0.04603258013662638;0.0;0.017761429322122962;0.0;0.0;0.9345244351024697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016815554387808723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD5H;0.0;0.0;0.027468107114124812;0.005171819331111367;0.2806573957016435;0.0;0.0;0.6192391679117343;0.0;0.0;0.00034478795540742444;0.05252269854039766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014596023445580968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCW8;0.0;0.0;0.0;0.0027347310847766638;0.0;0.0;0.0;0.30758128228501974;0.0;0.0;0.0;0.6880887268307505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015952597994530538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
