Unnamed: 0;f__;f__Acetobacteraceae;f__Actinomycetaceae;f__Alcaligenaceae;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Bifidobacteriaceae;f__Bradyrhizobiaceae;f__Burkholderiaceae;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Christensenellaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Deferribacteraceae;f__Desulfovibrionaceae;f__Dietziaceae;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Eubacteriaceae;f__Fusobacteriaceae;f__Gemellaceae;f__Helicobacteraceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Methanobacteriaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Neisseriaceae;f__Odoribacteraceae;f__Oxalobacteraceae;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Pseudomonadaceae;f__Rhizobiaceae;f__Rikenellaceae;f__Ruminococcaceae;f__S24-7;f__Sinobacteraceae;f__Spirochaetaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Tissierellaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthomonadaceae
HSM5FZBQ;0.005303030303030303;0.0;0.0;0.015151515151515152;0.0;0.20833333333333334;0.0;0.0007575757575757576;0.0;0.0;0.0007575757575757576;0.0;0.0;0.0;0.005303030303030303;0.0;0.0;0.0;0.0;0.0030303030303030303;0.0;0.02196969696969697;0.0;0.0007575757575757576;0.0;0.0;0.0007575757575757576;0.0;0.03484848484848485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015151515151515152;0.007575757575757576;0.0;0.0;0.0;0.0007575757575757576;0.6227272727272727;0.0;0.0;0.02803030303030303;0.015909090909090907;0.0;0.0;0.0;0.0;0.0030303030303030303;0.0;0.0;0.023484848484848483;0.0;0.0;0.0;0.0
HSM5MD3L;0.060619872379216046;0.0;0.00045578851412944393;0.18003646308113036;0.0;0.17274384685505925;0.0;0.02643573381950775;0.0;0.0;0.0;0.0;0.0;0.00045578851412944393;0.004557885141294439;0.0;0.00045578851412944393;0.0;0.0;0.03236098450319052;0.0;0.005925250683682771;0.0;0.0036463081130355514;0.0;0.0;0.0;0.0;0.21513217866909753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006381039197812215;0.0;0.0;0.0;0.017775752051048314;0.0;0.0;0.0;0.0027347310847766638;0.0;0.0;0.0;0.04649042844120328;0.1690975387420237;0.0;0.0;0.0;0.0;0.009115770282588878;0.0;0.0;0.04557885141294439;0.0;0.0;0.0;0.0
ESM5MEE2;0.020581370676851264;0.0;0.0;0.01718650541056652;0.0;0.09038828771483132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09420751113940165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031190324633991087;0.0;0.0;0.0;0.004031402503713134;0.0;0.0;0.0;0.0;0.742414597920645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLGT;0.12070139598229486;0.0;0.0;0.1647940074906367;0.0;0.019662921348314606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007660878447395301;0.005362614913176711;0.0;0.0;0.0;0.0;0.004937010554988083;0.0;0.023663602315287708;0.0;0.0;0.0;0.0;0.0;0.0;0.25978890023833845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006809669731018045;0.0;0.0;0.0;0.0009363295880149813;0.0;0.0;0.0;0.001191692202928158;0.3975144705481784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLFS;0.11381641491496779;0.0;0.0;0.0004753353755149467;0.0;0.015369177141649941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009295447343403401;0.0;0.0;0.0;0.0;0.0;0.0;0.4324495616351537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015844512517164888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42700961233759377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZ9Q;0.037633900068575754;0.0;0.0;0.4367802501832628;0.0;5.9117028068764926e-05;2.364681122750597e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028021471304594575;0.0;0.0;0.0;0.0;0.0;0.0;0.37085294048097617;0.0;0.0;0.0;0.0;0.0;0.0;0.10505095887819528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018917448982004776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04660786492941427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5FZBT;0.2145246838025296;0.0;0.0;0.29865361077111385;0.0;0.012403100775193798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009791921664626683;0.0;0.0;0.0;0.0;0.0;0.0;0.30771113831089353;0.0;0.0;0.0;0.0;0.0;0.0;0.1481844145246838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002284781721746226;0.0;0.0;0.0;0.0033455732354141167;0.0;0.0;0.0;0.0;0.011913504691962465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVZ;0.07625272331154684;0.0;0.0;0.3202614379084967;0.0;0.16884531590413943;0.010893246187363835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19716775599128541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22657952069716775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ4I;0.04168734491315137;0.0;0.001488833746898263;0.0;0.0;0.01836228287841191;0.0009925558312655087;0.020347394540942927;0.001488833746898263;0.0024813895781637717;0.001488833746898263;0.0;0.0;0.005459057071960298;0.019851116625310174;0.0004962779156327543;0.00794044665012407;0.002977667493796526;0.0;0.001488833746898263;0.0;0.005955334987593052;0.0;0.052109181141439205;0.0;0.001488833746898263;0.008436724565756825;0.0;0.05508684863523573;0.018858560794044667;0.005459057071960298;0.0;0.011910669975186104;0.0;0.0019851116625310174;0.005459057071960298;0.0;0.0034739454094292804;0.001488833746898263;0.45707196029776676;0.0;0.0064516129032258064;0.0064516129032258064;0.0;0.0034739454094292804;0.0;0.0;0.01141439205955335;0.0024813895781637717;0.0004962779156327543;0.0009925558312655087;0.10272952853598015;0.031265508684863524;0.0;0.0034739454094292804;0.0;0.03325062034739454;0.0;0.004466501240694789;0.00794044665012407;0.02977667493796526;0.0;0.0;0.0
MSM5LLE5;0.028048644427089143;0.0;0.0;0.8355684480642642;0.0;4.462791476068281e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005578489345085351;0.0;0.0;0.0;0.0;0.0;0.0;0.003637175052995649;0.0;8.925582952136562e-05;0.0;0.0;0.0;0.0;0.11944661385696753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004462791476068281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006738815128863104;0.0;0.0;0.0;0.0;0.0;0.0;0.00040165123284614524;0.0;0.0;0.0;0.0;0.0
CSM5FZ3X;0.03838784496957881;0.0;0.0;0.6369625869777136;0.0;0.009849070556993512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006722915055968268;0.0;0.0;0.0;0.0;0.0;0.0;0.2924804195098995;0.0;0.0;0.0;0.0;0.0;0.0;0.008571716696359541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013076069783858281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ3N;0.13466212931453572;0.0;0.0;0.0;0.0;0.03889158969372873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013612056392805057;0.0;0.0;0.0;0.0;0.0;0.0;0.0031599416626154593;0.0;0.0;0.0;0.0;0.0;0.0;0.2610597958191541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5486144871171609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5GEZ8;0.013254522658069139;0.0;0.0;0.41581586960415545;0.0;0.031613827691205444;0.0;0.008507970625111947;0.0;0.0;0.0;0.0;0.0;0.0;0.0007164606842199534;0.0;0.0;0.0;0.0;0.0;0.0;0.015493462296256493;0.0;0.0;0.0;0.0;0.0;0.0;0.11758910979759986;0.0006269030986924592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007343722013254523;0.0;0.0;0.0;0.005194339960594662;0.0;0.0;0.0;0.0;0.3838438115708401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEEB;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
