Unnamed: 0;o__;o__32-20;o__ASSO-13;o__Acholeplasmatales;o__Acidimicrobiales;o__Acidobacteriales;o__Actinomycetales;o__Aeromonadales;o__Alteromonadales;o__Armatimonadales;o__BD7-3;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__CW040;o__Campylobacterales;o__Cardiobacteriales;o__Caulobacterales;o__Cerasicoccales;o__Chlorophyta;o__Chromatiales;o__Clostridiales;o__Coriobacteriales;o__Cytophagales;o__DS-18;o__Deinococcales;o__Desulfobacterales;o__Desulfovibrionales;o__Desulfuromonadales;o__EW055;o__Ellin329;o__Ellin6067;o__Ellin6513;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gaiellales;o__Gemellales;o__Gemmatales;o__Herpetosiphonales;o__I025;o__JG30-KF-CM45;o__LD1-PA13;o__Lactobacillales;o__ML615J-28;o__MLE1-12;o__MND1;o__Methylophilales;o__Mycoplasmatales;o__Myxococcales;o__NB1-j;o__Natranaerobiales;o__Neisseriales;o__Nitrospirales;o__Nostocales;o__Oceanospirillales;o__Opitutales;o__Oscillatoriales;o__PYR10d3;o__Pasteurellales;o__Pedosphaerales;o__Pirellulales;o__Planctomycetales;o__Pseudomonadales;o__RB41;o__RF32;o__RF39;o__Rhizobiales;o__Rhodobacterales;o__Rhodocyclales;o__Rhodospirillales;o__Rickettsiales;o__SC-I-84;o__SHA-98;o__SJA-15;o__SJA-36;o__Saprospirales;o__Sediment-1;o__Solibacterales;o__Solirubrobacterales;o__Sphingobacteriales;o__Sphingomonadales;o__Spirochaetales;o__Stramenopiles;o__Streptophyta;o__Synechococcales;o__Synergistales;o__Syntrophobacterales;o__Thermales;o__Thiotrichales;o__Turicibacterales;o__Verrucomicrobiales;o__Vibrionales;o__Victivallales;o__WCHB1-41;o__WD2101;o__Xanthomonadales;o__YS2;o__envOPS12;o__iii1-15
EP368562_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.016814921090387375;0.0;0.0;0.0;0.0;5.738880918220947e-05;0.5622955523672883;0.00011477761836441894;0.0;0.0;0.17400286944045912;0.0;0.0;0.0;0.0;0.0;0.20694404591104734;0.0001721664275466284;0.0;0.0;0.0;0.0;5.738880918220947e-05;0.0;0.0;0.0;0.0;0.0;0.0003443328550932568;5.738880918220947e-05;0.0;0.0001721664275466284;0.0;0.00011477761836441894;0.0;0.0;0.0;0.0;0.0;0.0011477761836441894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037360114777618365;0.0;0.0;0.0;0.0;0.0003443328550932568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP337457_K60_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.00016212710765239947;0.0;0.0;0.0;0.0;0.005350194552529183;0.0011348897535667965;0.00016212710765239947;0.03453307392996109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011348897535667965;0.00016212710765239947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7452983138780804;0.0;0.0;0.0;0.0;0.0006485084306095979;0.0;0.0;0.0;0.0;0.0;0.0066472114137483785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20476653696498054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP547297_K360_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.930918256689821e-05;5.861836513379642e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7942495383803746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1487441015270084;0.0;0.0;0.02391629297458894;0.0;0.0;0.0;0.0;2.930918256689821e-05;0.0;0.0;0.03294352120519359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.930918256689821e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP049012_K50_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0034538526904415996;0.0;0.0;0.0;0.0;0.0;0.511691017241852;0.00019188070502453331;0.002439626106740495;0.0;0.05254790164743291;0.0;0.0;0.0;0.0;0.0;0.3676982538855843;0.005043721389216304;0.0;0.0;0.0;0.0;0.002247745401715962;0.0;0.0;0.0;0.0;0.0;2.7411529289219047e-05;0.0033990296318631616;0.0;0.005866067267892875;0.0;0.0;0.0;0.0;2.7411529289219047e-05;0.0;0.0;0.0017269263452207998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010964611715687619;0.0;0.0;0.0;0.0;0.0;0.032839012088484415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007730051259559771;0.0;0.0;0.0;0.0;0.002960445163235657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP750844_K80_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.10909090909090909;0.0;0.0;0.0;0.0;0.0;0.2;0.11818181818181818;0.0;0.0;0.00909090909090909;0.0;0.0;0.0;0.0;0.0;0.20909090909090908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01818181818181818;0.0;0.0;0.00909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02727272727272727;0.0;0.0;0.0;0.07272727272727272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP271595_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.8229240596167494;0.0;0.0;0.0;0.0;0.00035486160397445;0.06221906789685356;0.0009462976105985332;0.0;0.0;0.03181925715637568;0.0;0.0;0.0;0.0;0.0;0.05098178377099598;0.0002365744026496333;0.0;0.0;0.0;0.0;0.0002365744026496333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008280104092737166;0.0;0.0;0.0;0.0;0.0;0.029216938727229715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002365744026496333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP563046_K80_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.11611687087653158;0.0;0.0;0.0;0.0;0.006126295947219604;0.0021677662582469366;0.00037700282752120643;0.003298774740810556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003298774740810556;0.23195098963242225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5064090480678605;0.0;0.0;0.0005655042412818096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.129688972667295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP325547_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.011045668245451527;0.0;0.0;0.0;0.0;0.0;0.650820560322981;0.005977244525228516;0.0030060995857874406;0.0;0.06382718422846356;0.0;0.0;0.0;0.0;0.0;0.1805057937326319;0.03434294003530419;0.0;0.0;0.0;0.0;0.00041945575615638707;0.0;0.0;0.0;0.0;0.0;0.0;0.0012059352989496129;0.0;0.04096684551794047;0.0;0.0;0.0;0.0;0.005033469073876645;0.0;0.0;0.002394393274726043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7477323173182797e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7477323173182797e-05;0.0;0.0;0.0;0.00041945575615638707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP316551_K50_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP982951_K20_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0001228551537737008;0.0;0.0;0.0;0.0;0.0;0.0505344199189156;0.0024161513575494493;0.015602604529260003;0.0;0.028830009418895124;0.0;0.0;0.0;0.0;0.0;0.1760104836397887;0.008517957328309922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003972316638682993;0.0;0.0;4.095171792456694e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7138703468610508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.190343584913388e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP346571_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.023898958418764864;0.0;0.0;0.0;0.0;3.280570819322562e-05;0.5169195440006561;0.005675387517428032;0.06457803657836464;0.0;0.09531698515541705;0.0;0.0;0.0;0.0;0.0;0.25011071926515216;0.008234232756499631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011481997867628968;0.0018699253670138604;0.0;0.0005412941851882227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03231362257032724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011481997867628968;0.0;0.0;0.0;0.0002788485196424178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP198705_K400_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.005157015761342873;0.0;0.0;0.0;0.0;1.7076211130274414e-05;6.830484452109765e-05;0.00010245726678164648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0746913474838203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8443332593364185;0.0;0.0;1.7076211130274414e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07554515804033402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7076211130274414e-05;0.0;1.7076211130274414e-05;0.0;3.415242226054883e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP342029_K40_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP436435_K60_BRCD;0.007936507936507936;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.06349206349206349;0.007936507936507936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.015873015873015872;0.0;0.007936507936507936;0.0;0.0;0.0;0.0;0.0;0.12698412698412698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015873015873015872;0.0;0.0;0.0;0.007936507936507936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP792982_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.1724544083004685;0.0;0.0;0.0;0.0;7.940499192715916e-05;0.5302400677589264;0.000344088298351023;0.0;0.0;0.012347476244673248;0.0;0.0;0.0;0.0;0.0;0.2753765120033879;0.0018263148143246605;0.0;0.0;0.0;0.0;0.0004631957862417617;0.0;0.0;0.0;0.0;0.0;6.617082660596597e-05;5.293666128477277e-05;0.0;3.970249596357958e-05;0.0;0.0;0.0;0.0;2.6468330642386386e-05;0.0;0.0;0.006153886874354834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3234165321193193e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6468330642386386e-05;0.0004896641168841481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP238282_K40_MRCD;0.0007023842041596753;0.0;0.0;0.0;0.0;0.0;0.010340656339017443;0.0;0.0;0.0;0.0;0.0010145549615639756;0.12529753775315097;3.902134467553752e-05;0.0012096616849416632;0.0;0.06926288679907909;0.0;3.902134467553752e-05;0.0;0.0;0.0;0.07086276193077613;0.0034728996761228394;0.0;0.0;0.0;0.0;7.804268935107504e-05;0.0;0.0;0.0;0.0;0.0;0.0017169391657236507;0.003668006399500527;3.902134467553752e-05;0.0032777929527451517;0.0;0.0006633628594841379;0.0;0.0;0.0;0.0;0.0;0.6987942404495259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028875795059897765;0.0;0.0;0.0;0.0;0.0;0.0;0.00031217075740430015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015608537870215008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015608537870215008;0.005697116322628478;0.0;0.0;0.0;0.0;0.00031217075740430015;0.0;0.0;0.0
EP553472_K90_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP542437_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.00015653651773335123;0.0;0.0;0.0;0.0;8.944943870477213e-05;0.436982870432488;0.012522921418668098;0.018538396171564022;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2985151393175008;0.0024822219240574267;0.0;0.0;0.0;0.0;0.000760320228990563;0.0;0.0;0.0;0.0;0.0;0.04521669126526231;0.0038463258643052015;0.0;0.0;0.0;2.236235967619303e-05;0.0;0.0;0.0;0.0;0.0;0.01402119951697303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.472471935238606e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.472471935238606e-05;0.0;0.0;0.0;0.0;8.944943870477213e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP514824_K170_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.04;0.12;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP988019_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5493505505581652;0.008814635908943956;0.005163265694235779;0.0;0.09084685164406747;0.0;0.0;0.0;0.0;0.0;0.3268356693227849;0.004611756651389232;0.0;0.0;0.0;0.0;0.0034326683528897173;0.0;0.0;0.0;0.0;0.0;0.00040887739383450926;0.001426316490120381;0.0;0.0002567369682216686;0.0;2.8526329802407624e-05;0.0;0.0;0.0;0.0;0.0;0.008776600802540745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.50877660080254e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.803510640321016e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP673071_K30_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP120862_K80_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.002932551319648094;0.0;0.0;0.0;0.0;0.8900293255131965;0.001466275659824047;0.0;0.0;0.0;0.0;0.0;0.001466275659824047;0.0;0.0;0.0;0.001466275659824047;0.001466275659824047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08944281524926687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005865102639296188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002932551319648094;0.0;0.0;0.0;0.001466275659824047;0.0;0.0;0.0;0.001466275659824047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP389504_K20_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0005438684273500555;0.0;0.0;0.0;0.0;0.0;0.013509691735375378;0.5909021689472883;7.976736934467481e-05;0.0;4.350947418800444e-05;0.0;0.0;0.0;0.0;0.0;0.04401708472019782;0.27110753366545565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.175473709400222e-05;4.350947418800444e-05;0.0;0.0027338452948129457;0.0;1.4503158062668146e-05;0.0;0.0;0.0;0.0;0.0;0.07696825983857986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.251579031334073e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.251579031334073e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP889264_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.042281832674845775;0.0;0.0;0.0;0.0;0.002079434393844874;0.19692243709710958;0.029597282872392043;0.00048520135856380397;0.0;0.26436542593747836;0.0;0.0;0.0;0.0;0.0;0.20849795522284606;0.048936022735149375;0.0;0.0;0.0;0.0;6.931447979482915e-05;0.0;0.0;0.0;0.0;0.0;0.0002772579191793166;0.0003465723989741457;0.0;0.06657655784293338;0.0;0.0;0.0;0.0;0.0018714909544603868;0.0;0.0;0.13554446523878838;0.0;0.0;0.0;0.0;3.465723989741457e-05;0.0;0.0;0.0;3.465723989741457e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002772579191793166;0.0;0.0;0.0;0.0;0.000727802037845706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010743744368198517;0.0;0.0;0.0
EP548641_K70_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036496350364963502;0.46558915537017725;0.014598540145985401;0.01564129301355579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31230448383733056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03910323253388947;0.0005213764337851929;0.0;0.0005213764337851929;0.0;0.0005213764337851929;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005213764337851929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031282586027111575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010427528675703858;0.0;0.0;0.0
EP361548_K40_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34615384615384615;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4230769230769231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
