Unnamed: 0,f__,f__0319-6A21,f__Acetobacteraceae,f__Acholeplasmataceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Actinosynnemataceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alcanivoracaceae,f__Alicyclobacillaceae,f__Alteromonadaceae,f__Armatimonadaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Bartonellaceae,f__Beijerinckiaceae,f__Beutenbergiaceae,f__Bifidobacteriaceae,f__Bogoriellaceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__C111,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Cellulomonadaceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cryomorphaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Dermabacteraceae,f__Desulfobulbaceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__EB1017,f__Ectothiorhodospiraceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gaiellaceae,f__Gemellaceae,f__Geobacteraceae,f__Geodermatophilaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Hyphomonadaceae,f__Intrasporangiaceae,f__Isosphaeraceae,f__Koribacteraceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__ML1228J-1,f__Methylobacteriaceae,f__Methylocystaceae,f__Methylophilaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Micromonosporaceae,f__Moraxellaceae,f__Mycobacteriaceae,f__Mycoplasmataceae,f__Myxococcaceae,f__NB1-i,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Nocardiopsaceae,f__Nostocaceae,f__OM27,f__Opitutaceae,f__Oxalobacteraceae,f__PRR-10,f__Paenibacillaceae,f__Pasteurellaceae,f__Patulibacteraceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phormidiaceae,f__Phyllobacteriaceae,f__Pirellulaceae,f__Piscirickettsiaceae,f__Planctomycetaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Promicromonosporaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__RFP12,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rickettsiaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__SB-1,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Streptomycetaceae,f__Streptosporangiaceae,f__Succinivibrionaceae,f__Synechococcaceae,f__Synergistaceae,f__Syntrophobacteraceae,f__Thermaceae,f__Thermoactinomycetaceae,f__Trueperaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Vibrionaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__Yaniellaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Chromatiaceae],f__[Exiguobacteraceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
EP641566_K510_BRCD,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2,6999,0,0,0,0,0,0,0,0,0,0,0,8010,4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP028055_K30_MRCD,7,0,0,0,0,5,0,0,0,31,0,0,0,0,0,0,57,0,0,0,539,0,0,0,0,0,0,308,0,0,0,0,0,0,103,0,24,447,0,0,0,0,0,0,4,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,21,23,6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,292,4,0,0,0,0,0,0,12,0,0,0,0,0,0,2143,0
EP804124_K10_MRCD,273,0,0,0,0,9,0,1,0,22,0,0,0,0,0,0,843,0,0,0,580,0,0,0,0,1,0,703,0,0,0,0,0,0,257,0,310,23,0,0,0,1,0,204,92,0,0,0,0,106,0,40,0,0,3,0,0,20019,0,8,0,0,0,0,0,0,0,0,0,2218,59,25154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,222,0,0,0,0,0,0,1620,9913,0,0,0,0,0,0,0,0,0,0,0,8,0,89,4677,0,0,0,0,10,0,33,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,4,0,0,0,14,25,0,3907,0
EP974070_K110_BRCD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP553472_K40_MRCD,39,0,0,0,0,18,0,4,0,33,0,0,0,0,0,0,98,0,0,0,82,0,0,1,0,0,0,313,0,0,0,0,0,0,66,0,49,33,0,0,0,0,0,34,6,0,0,0,0,32,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,519,10872,0,0,0,0,0,0,0,0,0,1,0,8,0,166,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,1,0,0,0,5,0,0,7391,0
EP243984_K10_MRCD,34,0,0,0,0,24,0,0,0,25,0,0,0,0,0,0,1,0,0,0,6706,0,0,2,0,1,0,4,0,0,0,0,0,0,1292,0,9690,37,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,0,5,0,59,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,39,0,0,0,0,0,2,0,11228,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0
EP487163_K80_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41095,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP255636_K30_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP929440_K40_BRCD,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,20774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP075340_K70_MRCD,250,0,0,0,0,89,0,0,0,199,0,0,0,0,0,0,525,0,0,0,41,0,0,0,0,1,0,728,0,0,0,0,0,17,389,0,130,347,0,0,0,0,0,23,0,0,0,0,0,39,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,47,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,119,12816,0,0,0,0,0,0,0,0,0,0,0,138,0,1563,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,8,812,50,0,0,0,0,0,0,31,0,0,0,15,8,0,1687,0
EP198705_K190_BRCD,8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1464,2,0,0,0,0,0,0,0,70,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP569649_K40_MRCD,29,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,17,0,0,0,329,0,0,0,0,0,0,1266,0,0,0,0,0,0,1,0,54,97,0,0,0,1,0,0,1,0,0,0,0,4,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,99,3713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,0,4,14276,0,3,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,680,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1507,0
EP287690_K10_MRCD,316,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,4306,0,0,0,395,0,0,0,0,0,0,1512,0,0,3,0,0,0,242,0,648,0,0,0,0,0,0,2,0,0,0,0,0,770,0,843,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2319,16,807,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,239,0,0,0,0,0,0,579,7815,0,0,0,0,0,0,0,0,0,0,0,171,0,3831,197,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,2,307,0,0,0,0,1,0,0,0,0,0,0,3,0,0,218,0
EP016916_K10_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,289,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,92,0,0,149,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
EP553021_K80_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP070043_K70_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP364626_K100_MRCD,8347,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15796,0,0,0,291,0,0,0,0,0,0,236,0,0,0,0,0,5,680,11,273,172,0,0,0,0,0,129,0,0,0,0,0,0,2,469,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15518,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,13,263,0,0,0,0,0,0,3175,542,0,0,0,0,0,0,13,0,0,0,0,2391,0,21300,0,0,0,0,2,0,0,55,0,0,0,0,0,0,0,0,0,0,262,1,0,0,0,3,0,0,159,0,0,0,49,166,0,895,0
EP786740_K90_BRCD,10,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,48921,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,30451,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1376,4,0,13,0,0,0,0,0,0,0,0,0,1,4,29,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP251134_K90_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,334,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
EP786740_K80_BRCD,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206,489,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,2,781,0,177,3,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,2,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP406987_K20_MRCD,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,293,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0
EP860829_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EP524246_K20_MRCD,964,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,36108,0,0,0,122,0,0,0,0,0,0,865,0,0,0,0,0,0,377,0,201,1598,0,0,0,0,0,0,0,0,0,0,0,1734,1,257,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10672,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,568,4805,0,1,0,0,0,0,0,0,0,0,0,0,0,10995,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0
EP893965_K30_MRCD,5985,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,4166,0,0,0,26,0,0,0,0,1,0,1231,0,0,0,0,0,154,26,0,518,43,0,0,0,0,0,60,0,0,0,0,0,900,0,471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3727,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,0,0,0,0,0,0,235,1789,0,0,0,0,0,0,0,0,0,0,0,1963,0,8627,0,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,223,233,0,0,0,0,0,0,8,0,0,0,25,0,0,547,0
EP845775_K120_BS1D,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,0,0,5915,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,18044,0,0,0,0,0,0,0,0,0,0,0,34928,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,149,31,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
EP751500_K40_BS1D,676,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31249,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,11,2469,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,405,5,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2,264,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EP694646_K40_MRCD,6793,0,0,0,0,61,0,0,0,1,0,0,0,0,0,0,7844,0,0,0,108,0,0,0,0,0,0,1237,0,0,0,0,0,82,250,0,251,60,0,0,0,0,0,37,0,0,0,0,0,2,0,338,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4553,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3,1712,5807,0,0,0,0,0,0,0,0,0,0,0,873,0,10288,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,10,1056,94,0,0,0,0,0,0,281,0,0,0,7,0,0,543,0
EP233566_K70_BS1D,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,0,0,0,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
EP304007_K30_MRCD,376,0,0,0,0,1,0,19,0,3,0,0,0,0,0,0,1676,0,0,0,21,0,0,85,0,0,0,24959,0,0,0,0,0,12,6135,3,283,77,0,0,0,3,0,69,638,0,0,0,0,120,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1128,52368,0,0,0,0,0,0,0,0,0,0,0,379,0,3296,154,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1118,1060,0,0,0,2,0,0,0,0,0,0,15,0,0,3385,0
EP096310_K10_MRCD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP811525_K10_MRCD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP685717_K10_MRCD,56,0,0,0,0,13,0,239,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,1,0,0,0,13074,0,0,5,0,0,0,19,6,1,309,0,0,0,0,0,6,8,0,0,0,0,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,198,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,2050,1876,0,1,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,471,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6596,0
EP376326_K60_BRCD,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4,0,103,0,0,0,0,1,0,0,303,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,110,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0
EP117702_K60_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,312,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP286550_K20_MRCD,1553,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8998,0,0,0,386,0,0,0,0,0,0,1951,0,0,0,0,0,2,431,0,30,11,0,0,0,0,0,0,0,0,0,0,0,70,0,150,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2877,297,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,523,0,0,0,0,0,0,1551,14168,0,0,0,0,0,0,0,0,0,0,0,4,0,9463,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,140,3767,20,0,0,0,0,0,0,49,0,0,0,8,10,0,422,0
EP063938_K90_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
