Unnamed: 0;f__;f__0319-6A21;f__Acetobacteraceae;f__Acholeplasmataceae;f__Acidobacteriaceae;f__Actinomycetaceae;f__Actinosynnemataceae;f__Aerococcaceae;f__Aeromonadaceae;f__Alcaligenaceae;f__Alcanivoracaceae;f__Alicyclobacillaceae;f__Alteromonadaceae;f__Armatimonadaceae;f__BS11;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Bartonellaceae;f__Beijerinckiaceae;f__Beutenbergiaceae;f__Bifidobacteriaceae;f__Bogoriellaceae;f__Bradyrhizobiaceae;f__Brevibacteriaceae;f__Brucellaceae;f__Burkholderiaceae;f__C111;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Caulobacteraceae;f__Cellulomonadaceae;f__Cerasicoccaceae;f__Chitinophagaceae;f__Christensenellaceae;f__Chromatiaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Cryomorphaceae;f__Cytophagaceae;f__Dehalobacteriaceae;f__Dermabacteraceae;f__Desulfobulbaceae;f__Desulfovibrionaceae;f__Dethiosulfovibrionaceae;f__Dietziaceae;f__EB1017;f__Ectothiorhodospiraceae;f__Ellin6075;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Erythrobacteraceae;f__EtOH8;f__Eubacteriaceae;f__Exiguobacteraceae;f__F16;f__Flavobacteriaceae;f__Fusobacteriaceae;f__Gaiellaceae;f__Gemellaceae;f__Geobacteraceae;f__Geodermatophilaceae;f__Halomonadaceae;f__Helicobacteraceae;f__Hyphomicrobiaceae;f__Hyphomonadaceae;f__Intrasporangiaceae;f__Isosphaeraceae;f__Koribacteraceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Listeriaceae;f__ML1228J-1;f__Methylobacteriaceae;f__Methylocystaceae;f__Methylophilaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Micromonosporaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Mycobacteriaceae;f__Mycoplasmataceae;f__Myxococcaceae;f__NB1-i;f__Neisseriaceae;f__Nitrospiraceae;f__Nocardiaceae;f__Nocardioidaceae;f__Nocardiopsaceae;f__Nostocaceae;f__OM27;f__Odoribacteraceae;f__Opitutaceae;f__Oxalobacteraceae;f__PRR-10;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Patulibacteraceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Phormidiaceae;f__Phyllobacteriaceae;f__Pirellulaceae;f__Piscirickettsiaceae;f__Planctomycetaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Promicromonosporaceae;f__Propionibacteriaceae;f__Pseudomonadaceae;f__Pseudonocardiaceae;f__RF16;f__RFP12;f__Rhizobiaceae;f__Rhodobacteraceae;f__Rhodocyclaceae;f__Rhodospirillaceae;f__Rickettsiaceae;f__Rikenellaceae;f__Rs-045;f__Ruminococcaceae;f__S24-7;f__SB-1;f__Sinobacteraceae;f__Sphingobacteriaceae;f__Sphingomonadaceae;f__Spirochaetaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Streptomycetaceae;f__Streptosporangiaceae;f__Succinivibrionaceae;f__Synechococcaceae;f__Synergistaceae;f__Syntrophobacteraceae;f__Thermaceae;f__Thermoactinomycetaceae;f__Tissierellaceae;f__Trueperaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Vibrionaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthobacteraceae;f__Xanthomonadaceae;f__Yaniellaceae;f__mitochondria
EP213757_K80_BRCD;0.0446927374301676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037243947858473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00186219739292365;0.040968342644320296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0111731843575419;0.0;0.12290502793296089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00186219739292365;0.0186219739292365;0.0;0.0;0.0;0.0;0.1378026070763501;0.0;0.0;0.0;0.0074487895716946;0.0;0.0;0.0;0.0;0.0037243947858473;0.0;0.0;0.00186219739292365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00186219739292365;0.0595903165735568;0.0;0.0;0.0037243947858473;0.0;0.0;0.0;0.0;0.0;0.0;0.00558659217877095;0.00931098696461825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00931098696461825;0.0;0.5027932960893855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0111731843575419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP346384_K110_BS1D;0.0003663003663003663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003663003663003663;0.0;0.0;0.0;0.0;0.0007326007326007326;0.0;0.0;0.0;0.0;0.0;0.0;0.0003663003663003663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42527472527472526;0.004761904761904762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003663003663003663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018315018315018315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5637362637362637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003663003663003663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018315018315018315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP342029_K30_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2491442542787286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03178484107579462;0.0;0.0;0.0;0.0;0.0;0.0;0.19437652811735942;0.02885085574572127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034229828850855745;0.0;0.0;0.042787286063569685;0.0;0.0;0.0;0.0;0.0;0.0007334963325183374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024449877750611245;0.10831295843520783;0.0;0.0;0.0;0.0;0.004645476772616137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028361858190709046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004645476772616137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004889975550122249;0.0;0.0;0.0;0.0;0.03398533007334963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0070904645476772615;0.0;0.0;0.15012224938875304;0.0;0.0;0.0;0.0;0.0;0.11100244498777506;0.0;0.0
EP219711_K70_BS1D;0.0008830182288831634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016934596170362038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.209614012168717e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7563232572486119;0.23347969662880574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.838456048674868e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005080378851108612;1.209614012168717e-05;0.0;0.0;0.0;0.0033264385334639715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.209614012168717e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.628842036506151e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005165051831960421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.209614012168717e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.209614012168717e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP888674_K100_BS1D;0.0955223880597015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008955223880597015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8537313432835821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020895522388059702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008955223880597015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029850746268656717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008955223880597015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP897729_K130_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005059732958538299;0.0;0.0;0.0;0.0;0.0;0.0;0.0685874912157414;0.0;0.0;0.0;0.0;0.0007027406886858749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034012649332396346;0.0;0.000140548137737175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7501054111033029;0.0;0.000140548137737175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028109627547435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008432888264230499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028109627547435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000140548137737175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000140548137737175;0.00028109627547435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005621925509487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1387210119465917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP584156_K260_BRCD;0.0019905355667392773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.755727484413731e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001089160970479982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006572523097724029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4951551115451063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.755727484413731e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002666566513933749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015022909937654924;0.0;0.0;0.003567941110193044;0.0;0.0;0.0;0.0;0.00011267182453241193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.755727484413731e-05;0.0;0.0;0.0008638173214151581;0.0;0.0;0.0;0.0;0.0;0.0;3.755727484413731e-05;0.4858033501089161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018778637422068654;0.0;0.0;0.0;0.0;0.0;0.0;0.00015022909937654924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015398482686096297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP584156_K110_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11940298507462686;0.0;0.0;0.0;0.0;0.1044776119402985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7611940298507462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP401821_K70_BS1D;0.049586776859504134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008264462809917356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008264462809917356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01652892561983471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008264462809917356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008264462809917356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008264462809917356;0.0;0.8099173553719008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08264462809917356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP429081_K10_MRCD;0.07461054933041815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005465974309920744;0.0;0.0;0.0;0.0;0.03689532659196502;0.0;0.0;0.0;0.0;0.0;0.0;0.0008198961464881115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027329871549603714;0.0;0.003006285870456409;0.5414047553976497;0.0;0.0;0.0;0.005465974309920744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001639792292976223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027329871549603714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002186389723968297;0.14840120251434818;0.0;0.0;0.0;0.0;0.02924296255807598;0.0;0.0;0.0;0.03470893686799672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005465974309920743;0.0;0.0;0.019950806231210712;0.0;0.0;0.0;0.0;0.0;0.00027329871549603714;0.0;0.039901612462421424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027329871549603714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004372779447936594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04154140475539765;0.0;0.0;0.008745558895873189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP487163_K100_MRCD;0.00759584013050571;0.0;0.0;0.0;0.0;0.001784257748776509;0.0;0.0;0.0;0.0014019168026101142;0.0;0.0;0.0;0.0;0.0;0.0;0.3439029363784666;0.0;0.0;0.0;0.0;0.003033238172920065;0.0;0.0;0.0;0.0;0.0;0.0;0.03280485318107667;0.0;0.0;0.0;0.0;0.0;0.0;5.097879282218597e-05;0.0;0.007952691680261012;0.001733278955954323;0.0024979608482871125;0.05102977161500816;0.0;0.0;0.0;0.0014019168026101142;0.0;2.5489396411092986e-05;0.0;0.0;0.0;0.0;0.0;0.0003823409461663948;0.0;0.0012999592169657423;0.0;0.0;0.0011470228384991843;0.0;0.0;0.0;0.001911704730831974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03173429853181077;0.001835236541598695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009685970636215335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010450652528548124;0.0;0.0;0.0;0.0;0.0;0.0;0.05238070962479609;0.18696472267536704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015905383360522024;0.0;0.10491435562805873;0.0001784257748776509;0.0;0.0;0.0;0.0;0.0;0.0;0.0003823409461663948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.07853283034257749;0.049500407830342576;0.0;0.0;0.0;0.0;7.646818923327895e-05;0.0;0.0
EP333268_K110_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005952380952380952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011904761904761904;0.0;0.19642857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011904761904761904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005952380952380952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005952380952380952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011904761904761904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005952380952380952;0.0;0.02976190476190476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011904761904761904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP428956_K60_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002770083102493075;0.0;0.0;0.0;0.0;0.07756232686980609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24376731301939059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00554016620498615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008310249307479225;0.0;0.00554016620498615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019390581717451522;0.2520775623268698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00554016620498615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00554016620498615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00554016620498615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01662049861495845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3490304709141274;0.0;0.0;0.002770083102493075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP575820_K100_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012007684918347742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9967579250720461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015609990393852064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024015369836695484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013208453410182516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP229454_K40_MRCD;0.03288966470288748;0.0;0.0;0.0;0.0;0.0049603607535093465;0.0;0.0;0.0;0.005164011928140228;0.0;0.0;0.0;0.0;0.0;0.0;0.2669430504036657;0.0;0.0;0.0;0.0;0.0009164302858389701;0.0;0.0;0.0;0.0;2.909302494726889e-05;0.0;0.024743617717652194;0.0;0.0;0.0;0.0;0.0;0.0;4.363953742090334e-05;0.0;0.005280384027929304;0.0;0.0006982325987344534;0.00030547676194632336;0.0;0.0;0.0;0.0;0.0;0.0013237326351007346;0.0;0.0;0.0;0.0;0.0;0.006618663175503673;1.4546512473634446e-05;0.003723907193250418;0.0;8.727907484180668e-05;0.0;0.0;0.0;0.0;0.00045094188668266783;0.0;1.4546512473634446e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07508909738890102;0.00039275583678813006;0.00013091861226271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.909302494726889e-05;0.0;0.0002763837369990545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008757000509127937;0.26332096879773076;0.0;1.4546512473634446e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019419594152301985;0.0;0.2291803040221107;0.0006982325987344534;0.0;0.0;0.0;0.0;0.0;0.0;0.0007855116735762601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011317186704487598;0.0;0.0;0.018343152229253038;0.018037675467306714;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP013002_K90_BS1D;3.497237182625726e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1737077708610198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.497237182625726e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.497237182625726e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.006679723018815136;0.0;0.0;0.0;0.0;0.0;0.16457998181436664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.994474365251452e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.994474365251452e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6531440162271805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.497237182625726e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016087291040078337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
