Unnamed: 0,o__,o__32-20,o__ASSO-13,o__Acholeplasmatales,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Armatimonadales,o__BD7-3,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Chromatiales,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__DS-18,o__Deinococcales,o__Desulfobacterales,o__Desulfovibrionales,o__Desulfuromonadales,o__EW055,o__Ellin329,o__Ellin6067,o__Ellin6513,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gaiellales,o__Gemellales,o__Gemmatales,o__Herpetosiphonales,o__I025,o__JG30-KF-CM45,o__LD1-PA13,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__MND1,o__Methylophilales,o__Mycoplasmatales,o__Myxococcales,o__NB1-j,o__Natranaerobiales,o__Neisseriales,o__Nitrospirales,o__Nostocales,o__Oceanospirillales,o__Opitutales,o__Oscillatoriales,o__PYR10d3,o__Pasteurellales,o__Pirellulales,o__Planctomycetales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__SJA-15,o__SJA-36,o__Sediment-1,o__Solibacterales,o__Solirubrobacterales,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Stramenopiles,o__Streptophyta,o__Synechococcales,o__Synergistales,o__Syntrophobacterales,o__Thermales,o__Thiotrichales,o__Turicibacterales,o__Verrucomicrobiales,o__Vibrionales,o__Victivallales,o__WCHB1-41,o__WD2101,o__Xanthomonadales,o__YS2,o__envOPS12,o__iii1-15,o__[Cerasicoccales],o__[Pedosphaerales],o__[Saprospirales]
EP957861_K110_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP994895_K30_MRCD,0,0,0,0,0,0,40,0,0,0,0,1,23936,1374,237,0,3387,0,0,0,0,6978,1292,0,0,0,0,114,0,0,0,0,0,30,40,0,3821,0,0,0,0,542,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861,0,10,0,0,0,0,0,0,0,0,0
EP253266_K80_BSTD,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,702,0,0,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP131173_K10_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP474224_K70_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,2,1,163,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0
EP804124_K80_BS1D,0,0,0,0,0,0,1,0,0,0,0,0,1443,0,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,76394,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP021899_K40_MRCD,3,0,0,0,0,0,794,0,0,0,0,18,6334,256,16,0,1299,0,0,0,0,5219,1460,0,0,0,0,4,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
EP547297_K140_BS1D,0,0,0,0,0,0,3,0,0,0,0,15049,3,1,10,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
EP749232_K20_MRCD,0,0,0,0,0,0,14,0,0,0,0,2,10224,261,59,0,1221,0,0,0,0,2015,477,0,0,0,0,9,0,0,0,0,0,59,33,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
EP642999_K60_BS1D,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP482764_K10_MRCD,0,0,0,0,0,0,45,0,0,0,0,0,2256,118,0,0,33,0,1,0,0,1496,220,0,0,0,0,16,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP716298_K30_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP314756_K10_MRCD,3,0,0,0,0,0,46,0,0,0,0,2,60775,171,2,2,280,0,0,0,0,23613,954,0,0,0,0,432,0,0,0,0,0,14,1279,0,56,0,0,0,0,10,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
EP230041_K90_MRCD,0,0,0,0,0,0,37,0,0,0,0,1,19543,751,5,0,38,0,0,0,0,12500,1324,0,0,0,0,127,0,0,0,0,0,6,298,0,6,0,2,0,0,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0
EP131173_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,8,0,0,167,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP912323_K90_MRCD,0,0,0,0,0,0,19,0,0,0,0,0,95,13,0,0,3,0,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP637055_K70_BRCD,0,0,0,0,0,0,42,0,0,0,0,0,103,0,0,0,2,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP459065_K10_MRCD,0,0,0,0,0,0,113,0,0,0,0,0,14241,615,10,0,1069,0,0,0,0,9075,311,0,0,0,0,161,0,0,0,0,0,917,56,0,1,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,87,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,241,0,0,0,0,0,0,0,0,0,0,0
EP675794_K20_MRCD,11,0,0,0,0,0,28,0,0,0,0,2,8194,17,2,0,772,0,1,0,0,6492,22,0,0,0,0,2,0,0,0,0,0,43,16,0,40,0,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,119,0,0,0,0,1,0,0,0,0,0,0
EP909375_K10_MRCD,0,0,0,0,0,0,302,0,0,0,0,13,16657,11,1,0,2309,0,0,0,0,9437,299,0,0,0,0,20,0,0,0,0,0,3,79,0,0,0,0,0,0,19,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP607311_K20_MRCD,0,0,0,0,0,0,51,0,0,0,0,0,68,1,30,0,6,0,0,0,0,497,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP416787_K50_BRCD,1,0,0,0,0,0,30,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP727301_K70_BS1D,0,0,0,0,0,0,1,0,0,0,0,0,642,2,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP362721_K50_BS1D,0,0,0,0,0,0,36,0,0,0,0,0,25,1,380,0,3,0,55,0,0,13,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0
EP612207_K90_BS1D,0,0,0,0,0,0,0,0,0,0,0,1,0,2059,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,104143,0,0,0,0,3,0,0,0,0,0,161,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP936464_K60_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2289,38,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP612207_K100_BRCD,0,0,0,0,0,0,683,0,0,0,0,100,2,10241,1,0,0,0,0,0,0,713,1,0,0,0,0,0,0,0,0,0,0,64728,0,0,0,0,1,0,0,0,0,0,862,0,0,0,0,0,0,0,0,2486,0,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP771695_K160_BS1D,0,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,23445,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP903758_K10_MRCD,0,0,0,0,0,0,4,0,0,0,0,0,2035,0,1,0,406,0,0,0,0,805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP879870_K40_BRCD,0,0,0,0,0,0,141,0,0,0,0,13,945,129,993,0,107,0,53,0,0,421,2,0,0,0,0,0,0,0,0,0,0,8,0,0,371,0,0,0,0,1,0,0,170,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,31,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0
EP860829_K10_MRCD,0,0,0,0,0,0,607,0,0,0,0,15,21503,7,0,1,1301,0,0,0,0,6417,31,0,0,0,0,61,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0
EP295439_K120_BRCD,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP338059_K50_MRCD,3,0,0,0,0,0,1945,0,0,0,0,0,36525,644,854,0,2785,0,0,0,0,35903,235,0,0,0,0,0,0,0,0,0,0,4,599,0,741,0,0,0,0,0,0,0,11708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP074002_K30_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13324,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP291560_K20_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,2838,17,0,0,71,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,7,0,0,98,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP034068_K10_MRCD,0,0,0,0,0,0,140,0,0,0,0,0,13464,2533,10,0,383,0,0,0,0,8462,1489,0,0,0,0,66,0,0,0,0,0,91,110,0,51,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,243,0,0,0,0,0,0,0,0,0,0,0
EP044415_K10_MRCD,0,0,0,0,0,0,205,0,0,0,0,0,6,5,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP376101_K60_BS1D,0,0,0,0,0,0,3,0,0,0,0,1,8,130,286,0,0,0,0,0,0,91,11,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,188,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0
EP580652_K100_BS1D,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,32822,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP798108_K80_BS1D,0,0,0,0,0,0,90,0,0,0,0,36,230,369,37,0,0,0,0,0,0,50,371,0,0,0,0,0,0,0,0,0,0,42951,0,22,1,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP010982_K30_MRCD,0,0,0,0,0,0,584,0,0,0,0,6,1087,705,2,0,5396,0,0,0,0,9397,188,0,0,0,0,188,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0
EP978121_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP156198_K70_BRCD,0,0,0,0,0,0,28,0,0,0,0,0,19156,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,49536,0,0,0,0,0,0,0,3,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP396857_K110_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP925066_K120_BRCD,0,0,0,0,0,0,4,0,0,0,0,1,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP153366_K50_MRCD,0,0,0,0,0,0,1596,0,0,0,0,0,14109,15,0,0,3135,0,0,0,0,9728,1,0,0,0,0,176,0,0,0,0,0,1,0,0,864,0,0,0,0,0,0,0,4110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP637055_K30_BS1D,0,0,0,0,0,0,5,0,0,0,0,8,3,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP070043_K10_MRCD,0,0,0,0,0,0,817,0,0,0,0,13,39221,29,0,0,5547,0,0,0,0,9378,256,0,0,0,0,0,0,0,0,0,0,52,390,0,1,0,1,0,0,1,0,0,97,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0
EP153366_K40_MRCD,1,0,0,0,0,0,116,0,0,0,0,1,6734,3148,30,0,222,0,0,0,0,1062,3003,0,0,0,0,0,0,0,0,0,0,3,0,0,7840,0,5,0,0,2,0,0,18927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP583097_K30_MRCD,6,0,0,0,0,0,770,0,0,0,0,0,12020,607,22,0,163,0,0,0,0,5727,1023,0,0,0,0,5,0,0,0,0,0,3,7,2,86,0,85,0,0,0,0,0,769,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP179901_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP891353_K40_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,245,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,150,0,0,0,0,0,638,0,0,0,0,0,0,0,0,92481,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP396857_K70_MRCD,0,0,0,0,0,0,2411,0,0,0,0,30,13331,467,2,0,120,0,0,0,0,32002,6724,0,0,0,0,278,0,0,0,0,0,2478,831,0,2,0,3,0,0,3,0,0,1705,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0
EP649700_K50_MRCD,8,0,0,0,0,0,3,0,0,0,0,6,11851,2418,1223,0,6272,0,0,0,0,11391,1790,0,0,0,0,65,0,0,0,0,0,16,165,0,259,0,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
EP569649_K100_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP439098_K70_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP811525_K60_BS1D,0,0,0,0,0,0,188,0,0,0,0,18,15,124,0,0,2,0,0,0,0,1319,3131,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP175456_K40_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,5,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP766458_K10_MRCD,0,0,0,0,0,0,2358,0,0,0,0,0,21437,4782,4,0,6077,0,0,0,0,20172,2098,0,0,0,0,286,0,0,0,0,0,801,0,0,4514,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
